"GCODE";"Ost";"Nord";"AWGN ID";"Parameter";"Messstation";"Gewässer";"Jahr";"Datum";"Tagesmittelwert";"Dimension"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"16.02.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"17.02.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"18.02.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"19.02.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"20.02.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"21.02.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"22.02.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"23.02.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"24.02.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"25.02.2025";"2,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"26.02.2025";"2,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"27.02.2025";"1,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"28.02.2025";"1,8";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"01.03.2025";"1,8";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"02.03.2025";"1,6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"03.03.2025";"1,5";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"04.03.2025";"1,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"05.03.2025";"1,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"06.03.2025";"1,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"07.03.2025";"1,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"08.03.2025";"1,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"09.03.2025";"1,5";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"10.03.2025";"1,6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"11.03.2025";"2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"12.03.2025";"2,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"13.03.2025";"2,5";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"14.03.2025";"2,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"15.03.2025";"2,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"16.03.2025";"2,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"17.03.2025";"1,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"18.03.2025";"1,5";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"19.03.2025";"1,5";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"20.03.2025";"1,5";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"21.03.2025";"1,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"22.03.2025";"1,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"23.03.2025";"1,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"24.03.2025";"2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"25.03.2025";"2,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"26.03.2025";"2,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"27.03.2025";"1,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"28.03.2025";"1,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"29.03.2025";"1,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"30.03.2025";"1,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"31.03.2025";"1,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"01.04.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"02.04.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"03.04.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"04.04.2025";"1,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"05.04.2025";"1,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"06.04.2025";"1,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"07.04.2025";"1,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"08.04.2025";"1,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"09.04.2025";"1,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"10.04.2025";"1,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"11.04.2025";"1,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"12.04.2025";"1,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"13.04.2025";"1,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"14.04.2025";"1,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"15.04.2025";"1,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"16.04.2025";"1,5";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"17.04.2025";"1,5";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"18.04.2025";"1,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"19.04.2025";"1,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"20.04.2025";"1,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"21.04.2025";"1,5";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"22.04.2025";"2,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"23.04.2025";"2,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"24.04.2025";"2,6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"25.04.2025";"2,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"26.04.2025";"2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"27.04.2025";"2,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"28.04.2025";"1,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"29.04.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"30.04.2025";"1,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"01.05.2025";"1,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"02.05.2025";"2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"03.05.2025";"2,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"04.05.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"05.05.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"06.05.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"07.05.2025";"2,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"08.05.2025";"2,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"09.05.2025";"2,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"10.05.2025";"2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"11.05.2025";"1,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"12.05.2025";"1,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"13.05.2025";"1,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"14.05.2025";"1,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"15.05.2025";"1,8";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"16.05.2025";"1,8";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"17.05.2025";"1,8";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"18.05.2025";"1,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"19.05.2025";"2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"20.05.2025";"2,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"21.05.2025";"2,5";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"22.05.2025";"3,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"23.05.2025";"2,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"24.05.2025";"2,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"25.05.2025";"2,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"26.05.2025";"3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"27.05.2025";"3,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"28.05.2025";"3,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"29.05.2025";"3,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"30.05.2025";"3,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"31.05.2025";"4,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"01.06.2025";"8,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"02.06.2025";"9,6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"03.06.2025";"15,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"04.06.2025";"11";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"05.06.2025";"15,6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"06.06.2025";"8,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"07.06.2025";"6,6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"08.06.2025";"5,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"09.06.2025";"5,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"10.06.2025";"5,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"11.06.2025";"5,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"12.06.2025";"5,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"13.06.2025";"5,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"14.06.2025";"7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"15.06.2025";"7,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"16.06.2025";"25,6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"17.06.2025";"10,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"18.06.2025";"7,6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"19.06.2025";"7,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"20.06.2025";"7,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"21.06.2025";"7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"22.06.2025";"5,8";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"23.06.2025";"5,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"24.06.2025";"6,6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"25.06.2025";"7,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"26.06.2025";"7,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"27.06.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"28.06.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"29.06.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"30.06.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"01.07.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"02.07.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"03.07.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"04.07.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"05.07.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"06.07.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"07.07.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"08.07.2025";"-";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"09.07.2025";"9,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"10.07.2025";"7,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"11.07.2025";"8,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"12.07.2025";"8,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"13.07.2025";"7,9";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"14.07.2025";"9,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"15.07.2025";"12";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"16.07.2025";"8,8";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"17.07.2025";"7,8";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"18.07.2025";"7,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"19.07.2025";"7,2";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"20.07.2025";"7,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"21.07.2025";"7,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"22.07.2025";"7,6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"23.07.2025";"7,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"24.07.2025";"7,6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"25.07.2025";"8";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"26.07.2025";"8,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"27.07.2025";"45,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"28.07.2025";"63,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"29.07.2025";"20,6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"30.07.2025";"11,1";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"31.07.2025";"7,8";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"01.08.2025";"8,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"02.08.2025";"18,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"03.08.2025";"19";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"04.08.2025";"10,4";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"05.08.2025";"8,5";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"06.08.2025";"7,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"07.08.2025";"6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"08.08.2025";"6,3";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"09.08.2025";"6,6";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"10.08.2025";"6,8";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"11.08.2025";"7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"12.08.2025";"7,7";"FNU"
"CYY208";"527.314";"5.391.653";"2.345";"Trübung, quantitativ";"Wendlingen (CYY208)";"Neckar";"2025";"13.08.2025";"7,9";"FNU"
